congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974,,-0.398,-0.015,-28.53891,0.95805,666,11,,-0.598,-0.159
116,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949,,0.587,0.092,-97.75018,0.86425,670,41,,0.566,0.05
116,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971,,-0.403,0.286,-27.4653,0.96053,682,8,,-0.339,0.084
116,House,21366,49,34,TX,100,,,"VELA, Filemon",V000132,1963,,-0.312,0.415,-83.59528,0.88512,685,32,,-0.439,0.499
116,House,21549,49,4,TX,200,,,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-74.52081,0.88536,612,34,,0.654,0.116
116,House,21550,49,23,TX,200,,,"HURD, William Ballard",H001073,1977,,0.293,0.226,-152.94586,0.79752,676,62,,0.214,0.305
116,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.698,0.131,-101.87282,0.85816,666,46,,0.703,0.11
116,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.625,-0.035,-115.93586,0.84325,680,63,,0.647,-0.101
116,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.378,0.667,-74.07705,0.89307,655,32,,-0.516,0.857
116,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.647,-0.238,-133.1871,0.82283,683,57,,0.648,-0.26
116,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983,,-0.444,0.636,-37.15446,0.94621,672,17,,-0.443,0.639
116,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984,,0.392,0.381,-75.88222,0.89426,679,33,,0.392,0.382
116,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969,,-0.504,-0.199,-11.42997,0.98336,681,5,,-0.504,-0.199
116,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975,,-0.434,0.842,-64.63138,0.91021,687,31,,-0.432,0.845
116,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950,,-0.762,0.535,-44.14052,0.93803,690,13,,-0.762,0.537
116,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982,,0.73,0.089,-70.43914,0.90063,673,28,,0.73,0.089
116,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972,,0.8,-0.6,-124.07609,0.83231,676,47,,1.0,-0.03
116,House,21973,49,3,TX,200,,,"TAYLOR, Nicholas",T000479,1972,,0.552,-0.138,-124.19923,0.83461,687,58,,0.552,-0.138
116,House,21984,49,6,TX,200,,,"WRIGHT, Ron",W000827,1953,,0.73,-0.046,-59.37331,0.89642,543,24,,0.73,-0.046
116,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.314,-31.68141,0.95341,664,9,,-0.436,-0.436
116,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.309,-101.6699,0.85921,670,47,,0.501,0.265
116,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.129,-17.69474,0.97424,678,8,,-0.569,-0.111
116,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.216,-104.49315,0.85129,649,46,,0.581,0.232
116,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.397,0.239,-97.49761,0.85829,638,45,,0.441,0.333
116,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.204,-19.96995,0.97063,670,8,,-0.371,0.038
116,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.536,0.101,-130.17216,0.82026,657,61,,0.571,-0.01
116,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.529,0.159,-76.46661,0.89394,682,36,,0.539,0.343
116,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.542,0.007,-86.19047,0.87437,642,36,,0.54,0.024
116,House,21943,67,4,UT,100,,,"McADAMS, Ben",M001209,1974,,-0.068,0.292,-197.37789,0.7506,688,77,,-0.068,0.286
116,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.409,-0.35,-17.34846,0.97429,666,7,,-0.505,-0.312
116,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.444,-0.019,-118.30328,0.84139,685,53,,0.53,0.151
116,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.306,-0.014,-47.21511,0.9333,684,22,,-0.225,-0.077
116,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.552,-0.436,-159.17193,0.79076,678,68,,0.569,-0.354
116,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.386,-0.045,-15.62174,0.97702,672,6,,-0.348,-0.291
116,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,,-0.378,-0.107,-35.49649,0.93815,556,14,,-0.294,-0.081
116,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.716,-0.183,-107.53244,0.85569,690,48,,0.716,-0.183
116,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.175,0.381,-97.54715,0.86673,682,48,,-0.179,0.379
116,House,21957,40,5,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.486,-0.042,-105.87237,0.85641,683,37,,0.486,-0.042
116,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.164,0.428,-93.16627,0.87335,688,36,,-0.164,0.419
116,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.412,0.48,-23.71672,0.96612,688,13,,-0.412,0.483
116,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,0.015,-36.78485,0.94801,689,13,,-0.347,0.114
116,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.189,-36.9419,0.9475,685,10,,-0.453,0.147
116,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.425,0.115,-110.69894,0.84895,676,49,,0.401,-0.023
116,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.359,-0.191,-109.88571,0.80919,519,54,,0.274,-0.015
116,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.309,-0.01,-28.319,0.95967,688,14,,-0.389,0.406
116,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.311,-0.127,-15.33996,0.97769,680,4,,-0.294,-0.197
116,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.349,0.236,-89.44395,0.87692,681,39,,0.325,0.3
116,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.698,-0.228,-27.30405,0.96081,683,10,,-0.569,-0.745
116,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.332,0.423,-33.70459,0.95219,688,16,,-0.331,0.427
116,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.284,-0.161,-14.70524,0.97845,675,7,,-0.362,-0.314
116,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.28,-0.23,-16.32167,0.97652,687,2,,-0.334,-0.222
116,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.188,-119.79,0.84063,690,50,,0.323,0.339
116,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.578,-0.287,-152.12277,0.80111,686,68,,0.575,-0.269
116,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.459,0.415,-69.36589,0.90316,681,26,,0.459,0.415
116,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.581,-155.5739,0.77293,604,80,,0.567,-0.273
116,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.529,-0.249,-22.88003,0.96682,678,11,,-0.472,-0.38
116,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-100.93909,0.79459,439,46,,0.515,0.012
116,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.541,-0.535,-26.24231,0.96198,677,7,,-0.45,-0.853
116,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.616,-0.288,-140.01677,0.81039,666,67,,0.617,-0.331
116,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.444,-0.049,-140.56654,0.81374,682,59,,0.399,-0.037
116,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.425,-0.06,-114.22428,0.84579,682,49,,0.425,-0.061
116,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.262,-0.082,-58.40257,0.91556,662,23,,-0.243,0.135
116,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.509,0.5,-101.03404,0.85905,665,50,,0.503,0.588
